2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: matchers (['matcher_fuzzy'])
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: max_abbr_width (80)
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: max_candidates (500)
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: max_info_width (200)
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: max_kind_width (40)
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: max_menu_width (40)
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: max_pattern_length (80)
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: min_pattern_length (-1)
2019-10-18 14:07:17,336 DEBUG    [83958] (deoplete.child) Attribute: sorters (['sorter_rank'])
2019-10-18 14:07:17,337 DEBUG    [83958] (deoplete.child) Loaded Filter: matcher_fuzzy (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_fuzzy.py)
2019-10-18 14:07:17,337 DEBUG    [83958] (deoplete.child) Loaded Filter: converter_reorder_attr (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_reorder_attr.py)
2019-10-18 14:07:17,337 DEBUG    [83958] (deoplete.child) Loaded Filter: converter_truncate_menu (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_menu.py)
2019-10-18 14:07:17,337 DEBUG    [83958] (deoplete.child) Loaded Filter: converter_truncate_info (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_info.py)
2019-10-18 14:07:17,337 DEBUG    [83958] (deoplete.child) Loaded Filter: matcher_cpsm (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_cpsm.py)
2019-10-18 14:07:17,337 DEBUG    [83958] (deoplete.child) Loaded Filter: sorter_rank (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/sorter_rank.py)
2019-10-18 14:07:17,338 DEBUG    [83958] (deoplete.child) Loaded Filter: converter_auto_paren (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2019-10-18 14:07:17,338 DEBUG    [83958] (deoplete.child) Loaded Filter: converter_remove_overlap (/home/cezar/.nvim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_overlap.py)
